date,close,company,sector,ticker
2021-10-28,38.34765625,Infineon,Industrials,IFX.DE
2021-10-29,38.62976837158203,Infineon,Industrials,IFX.DE
2021-11-01,38.93099594116211,Infineon,Industrials,IFX.DE
2021-11-02,39.571720123291016,Infineon,Industrials,IFX.DE
2021-11-03,40.16462707519531,Infineon,Industrials,IFX.DE
2021-11-04,40.18375015258789,Infineon,Industrials,IFX.DE
2021-11-05,40.991825103759766,Infineon,Industrials,IFX.DE
2021-11-08,40.91532516479492,Infineon,Industrials,IFX.DE
2021-11-09,39.91120529174805,Infineon,Industrials,IFX.DE
2021-11-10,39.42827606201172,Infineon,Industrials,IFX.DE
2021-11-11,40.250694274902344,Infineon,Industrials,IFX.DE
2021-11-12,40.877071380615234,Infineon,Industrials,IFX.DE
2021-11-15,40.78144454956055,Infineon,Industrials,IFX.DE
2021-11-16,41.04920196533203,Infineon,Industrials,IFX.DE
2021-11-17,41.12092971801758,Infineon,Industrials,IFX.DE
2021-11-18,41.560821533203125,Infineon,Industrials,IFX.DE
2021-11-19,41.278717041015625,Infineon,Industrials,IFX.DE
2021-11-22,40.99660873413086,Infineon,Industrials,IFX.DE
2021-11-23,39.47130584716797,Infineon,Industrials,IFX.DE
2021-11-24,39.42827606201172,Infineon,Industrials,IFX.DE
2021-11-25,39.50477981567383,Infineon,Industrials,IFX.DE
2021-11-26,37.84559631347656,Infineon,Industrials,IFX.DE
2021-11-29,38.46240997314453,Infineon,Industrials,IFX.DE
2021-11-30,38.18508529663086,Infineon,Industrials,IFX.DE
2021-12-01,40.250694274902344,Infineon,Industrials,IFX.DE
2021-12-02,38.49588394165039,Infineon,Industrials,IFX.DE
2021-12-03,38.405033111572266,Infineon,Industrials,IFX.DE
2021-12-06,38.601078033447266,Infineon,Industrials,IFX.DE
2021-12-07,41.00617218017578,Infineon,Industrials,IFX.DE
2021-12-08,39.12704086303711,Infineon,Industrials,IFX.DE
2021-12-09,38.677574157714844,Infineon,Industrials,IFX.DE
2021-12-10,38.23767852783203,Infineon,Industrials,IFX.DE
2021-12-13,38.2615852355957,Infineon,Industrials,IFX.DE
2021-12-14,37.00883865356445,Infineon,Industrials,IFX.DE
2021-12-15,37.62086868286133,Infineon,Industrials,IFX.DE
2021-12-16,37.525238037109375,Infineon,Industrials,IFX.DE
2021-12-17,37.20487594604492,Infineon,Industrials,IFX.DE
2021-12-20,37.137935638427734,Infineon,Industrials,IFX.DE
2021-12-21,37.74996566772461,Infineon,Industrials,IFX.DE
2021-12-22,37.96991729736328,Infineon,Industrials,IFX.DE
2021-12-23,38.24246597290039,Infineon,Industrials,IFX.DE
2021-12-27,39.13660430908203,Infineon,Industrials,IFX.DE
2021-12-28,39.20832824707031,Infineon,Industrials,IFX.DE
2021-12-29,38.71582794189453,Infineon,Industrials,IFX.DE
2021-12-30,38.97880935668945,Infineon,Industrials,IFX.DE
2022-01-03,39.11269760131836,Infineon,Industrials,IFX.DE
2022-01-04,38.25202560424805,Infineon,Industrials,IFX.DE
2022-01-05,38.80189514160156,Infineon,Industrials,IFX.DE
2022-01-06,37.74518966674805,Infineon,Industrials,IFX.DE
2022-01-07,38.38590621948242,Infineon,Industrials,IFX.DE
2022-01-10,36.85582733154297,Infineon,Industrials,IFX.DE
2022-01-11,37.77387237548828,Infineon,Industrials,IFX.DE
2022-01-12,37.46786117553711,Infineon,Industrials,IFX.DE
2022-01-13,38.299835205078125,Infineon,Industrials,IFX.DE
2022-01-14,37.5300178527832,Infineon,Industrials,IFX.DE
2022-01-17,37.84081268310547,Infineon,Industrials,IFX.DE
2022-01-18,36.76976013183594,Infineon,Industrials,IFX.DE
2022-01-19,36.36811065673828,Infineon,Industrials,IFX.DE
2022-01-20,36.17685317993164,Infineon,Industrials,IFX.DE
2022-01-21,34.933658599853516,Infineon,Industrials,IFX.DE
2022-01-24,32.786766052246094,Infineon,Industrials,IFX.DE
2022-01-25,33.183631896972656,Infineon,Industrials,IFX.DE
2022-01-26,34.32640838623047,Infineon,Industrials,IFX.DE
2022-01-27,34.71371078491211,Infineon,Industrials,IFX.DE
2022-01-28,33.47052001953125,Infineon,Industrials,IFX.DE
2022-01-31,34.7471809387207,Infineon,Industrials,IFX.DE
2022-02-01,34.79499816894531,Infineon,Industrials,IFX.DE
2022-02-02,35.00059509277344,Infineon,Industrials,IFX.DE
2022-02-03,33.27926254272461,Infineon,Industrials,IFX.DE
2022-02-04,32.031288146972656,Infineon,Industrials,IFX.DE
2022-02-07,31.86393165588379,Infineon,Industrials,IFX.DE
2022-02-08,31.11802101135254,Infineon,Industrials,IFX.DE
2022-02-09,32.66244888305664,Infineon,Industrials,IFX.DE
2022-02-10,32.67201232910156,Infineon,Industrials,IFX.DE
2022-02-11,31.92131805419922,Infineon,Industrials,IFX.DE
2022-02-14,31.05108070373535,Infineon,Industrials,IFX.DE
2022-02-15,31.98825454711914,Infineon,Industrials,IFX.DE
2022-02-16,31.744401931762695,Infineon,Industrials,IFX.DE
2022-02-17,30.917198181152344,Infineon,Industrials,IFX.DE
2022-02-18,30.193931579589844,Infineon,Industrials,IFX.DE
2022-02-21,29.504417419433594,Infineon,Industrials,IFX.DE
2022-02-22,29.35494613647461,Infineon,Industrials,IFX.DE
2022-02-23,29.229578018188477,Infineon,Industrials,IFX.DE
2022-02-24,28.75222396850586,Infineon,Industrials,IFX.DE
2022-02-25,29.943201065063477,Infineon,Industrials,IFX.DE
2022-02-28,29.64907455444336,Infineon,Industrials,IFX.DE
2022-03-01,28.41469955444336,Infineon,Industrials,IFX.DE
2022-03-02,28.75222396850586,Infineon,Industrials,IFX.DE
2022-03-03,28.67989730834961,Infineon,Industrials,IFX.DE
2022-03-04,26.693326950073242,Infineon,Industrials,IFX.DE
2022-03-07,25.680753707885742,Infineon,Industrials,IFX.DE
2022-03-08,25.540924072265625,Infineon,Industrials,IFX.DE
2022-03-09,27.566064834594727,Infineon,Industrials,IFX.DE
2022-03-10,26.514923095703125,Infineon,Industrials,IFX.DE
2022-03-11,26.784940719604492,Infineon,Industrials,IFX.DE
2022-03-14,27.016386032104492,Infineon,Industrials,IFX.DE
2022-03-15,27.243009567260742,Infineon,Industrials,IFX.DE
2022-03-16,29.46584701538086,Infineon,Industrials,IFX.DE
2022-03-17,28.805265426635742,Infineon,Industrials,IFX.DE
2022-03-18,29.248865127563477,Infineon,Industrials,IFX.DE
2022-03-21,29.12350082397461,Infineon,Industrials,IFX.DE
2022-03-22,29.64907455444336,Infineon,Industrials,IFX.DE
2022-03-23,28.96438217163086,Infineon,Industrials,IFX.DE
2022-03-24,29.480310440063477,Infineon,Industrials,IFX.DE
2022-03-25,30.16982650756836,Infineon,Industrials,IFX.DE
2022-03-28,30.039634704589844,Infineon,Industrials,IFX.DE
2022-03-29,31.375267028808594,Infineon,Industrials,IFX.DE
2022-03-30,30.459129333496094,Infineon,Industrials,IFX.DE
2022-03-31,29.880517959594727,Infineon,Industrials,IFX.DE
2022-04-01,29.624963760375977,Infineon,Industrials,IFX.DE
2022-04-04,29.451379776000977,Infineon,Industrials,IFX.DE
2022-04-05,28.21218490600586,Infineon,Industrials,IFX.DE
2022-04-06,27.146574020385742,Infineon,Industrials,IFX.DE
2022-04-07,26.57760238647461,Infineon,Industrials,IFX.DE
2022-04-08,26.567960739135742,Infineon,Industrials,IFX.DE
2022-04-11,25.970062255859375,Infineon,Industrials,IFX.DE
2022-04-12,25.936309814453125,Infineon,Industrials,IFX.DE
2022-04-13,26.080961227416992,Infineon,Industrials,IFX.DE
2022-04-14,25.897735595703125,Infineon,Industrials,IFX.DE
2022-04-19,26.693326950073242,Infineon,Industrials,IFX.DE
2022-04-20,27.31051254272461,Infineon,Industrials,IFX.DE
2022-04-21,27.522674560546875,Infineon,Industrials,IFX.DE
2022-04-22,26.919952392578125,Infineon,Industrials,IFX.DE
2022-04-25,26.891019821166992,Infineon,Industrials,IFX.DE
2022-04-26,26.023101806640625,Infineon,Industrials,IFX.DE
2022-04-27,25.868804931640625,Infineon,Industrials,IFX.DE
2022-04-28,26.360624313354492,Infineon,Industrials,IFX.DE
2022-04-29,26.471527099609375,Infineon,Industrials,IFX.DE
2022-05-02,25.806119918823242,Infineon,Industrials,IFX.DE
2022-05-03,26.447416305541992,Infineon,Industrials,IFX.DE
2022-05-04,26.312408447265625,Infineon,Industrials,IFX.DE
2022-05-05,26.360624313354492,Infineon,Industrials,IFX.DE
2022-05-06,26.317228317260742,Infineon,Industrials,IFX.DE
2022-05-09,24.730867385864258,Infineon,Industrials,IFX.DE
2022-05-10,24.841768264770508,Infineon,Industrials,IFX.DE
2022-05-11,25.810943603515625,Infineon,Industrials,IFX.DE
2022-05-12,26.616178512573242,Infineon,Industrials,IFX.DE
2022-05-13,27.57571029663086,Infineon,Industrials,IFX.DE
2022-05-16,27.24782943725586,Infineon,Industrials,IFX.DE
2022-05-17,27.76375961303711,Infineon,Industrials,IFX.DE
2022-05-18,26.751190185546875,Infineon,Industrials,IFX.DE
2022-05-19,26.85244369506836,Infineon,Industrials,IFX.DE
2022-05-20,26.736722946166992,Infineon,Industrials,IFX.DE
2022-05-23,27.05013656616211,Infineon,Industrials,IFX.DE
2022-05-24,26.080961227416992,Infineon,Industrials,IFX.DE
2022-05-25,25.888092041015625,Infineon,Industrials,IFX.DE
2022-05-26,26.731901168823242,Infineon,Industrials,IFX.DE
2022-05-27,27.97109603881836,Infineon,Industrials,IFX.DE
2022-05-30,28.52077865600586,Infineon,Industrials,IFX.DE
2022-05-31,27.908414840698242,Infineon,Industrials,IFX.DE
2022-06-01,27.869840621948242,Infineon,Industrials,IFX.DE
2022-06-02,28.487028121948242,Infineon,Industrials,IFX.DE
2022-06-03,27.96627426147461,Infineon,Industrials,IFX.DE
2022-06-06,28.245939254760742,Infineon,Industrials,IFX.DE
2022-06-07,27.62874984741211,Infineon,Industrials,IFX.DE
2022-06-08,27.48891830444336,Infineon,Industrials,IFX.DE
2022-06-09,26.548675537109375,Infineon,Industrials,IFX.DE
2022-06-10,25.695222854614258,Infineon,Industrials,IFX.DE
2022-06-13,23.944917678833008,Infineon,Industrials,IFX.DE
2022-06-14,23.40488052368164,Infineon,Industrials,IFX.DE
2022-06-15,24.104036331176758,Infineon,Industrials,IFX.DE
2022-06-16,22.59482192993164,Infineon,Industrials,IFX.DE
2022-06-17,22.888952255249023,Infineon,Industrials,IFX.DE
2022-06-20,23.236114501953125,Infineon,Industrials,IFX.DE
2022-06-21,23.530244827270508,Infineon,Industrials,IFX.DE
2022-06-22,23.14932632446289,Infineon,Industrials,IFX.DE
2022-06-23,22.522493362426758,Infineon,Industrials,IFX.DE
2022-06-24,23.20236587524414,Infineon,Industrials,IFX.DE
2022-06-27,23.631502151489258,Infineon,Industrials,IFX.DE
2022-06-28,23.472383499145508,Infineon,Industrials,IFX.DE
2022-06-29,23.052888870239258,Infineon,Industrials,IFX.DE
2022-06-30,22.26694107055664,Infineon,Industrials,IFX.DE
2022-07-01,21.495458602905273,Infineon,Industrials,IFX.DE
2022-07-04,20.912023544311523,Infineon,Industrials,IFX.DE
2022-07-05,20.314125061035156,Infineon,Industrials,IFX.DE
2022-07-06,21.225439071655273,Infineon,Industrials,IFX.DE
2022-07-07,21.943880081176758,Infineon,Industrials,IFX.DE
2022-07-08,22.42123794555664,Infineon,Industrials,IFX.DE
2022-07-11,21.96799087524414,Infineon,Industrials,IFX.DE
2022-07-12,22.01620864868164,Infineon,Industrials,IFX.DE
2022-07-13,21.95352554321289,Infineon,Industrials,IFX.DE
2022-07-14,21.813695907592773,Infineon,Industrials,IFX.DE
2022-07-15,22.39230728149414,Infineon,Industrials,IFX.DE
2022-07-18,22.82626724243164,Infineon,Industrials,IFX.DE
2022-07-19,23.433809280395508,Infineon,Industrials,IFX.DE
2022-07-20,23.809907913208008,Infineon,Industrials,IFX.DE
2022-07-21,24.325836181640625,Infineon,Industrials,IFX.DE
2022-07-22,23.940095901489258,Infineon,Industrials,IFX.DE
2022-07-25,23.915987014770508,Infineon,Industrials,IFX.DE
2022-07-26,23.477205276489258,Infineon,Industrials,IFX.DE
2022-07-27,24.349946975708008,Infineon,Industrials,IFX.DE
2022-07-28,24.735687255859375,Infineon,Industrials,IFX.DE
2022-07-29,25.603607177734375,Infineon,Industrials,IFX.DE
2022-08-01,25.772367477416992,Infineon,Industrials,IFX.DE
2022-08-02,25.516815185546875,Infineon,Industrials,IFX.DE
2022-08-03,26.784940719604492,Infineon,Industrials,IFX.DE
2022-08-04,27.513029098510742,Infineon,Industrials,IFX.DE
2022-08-05,26.57760238647461,Infineon,Industrials,IFX.DE
2022-08-08,26.567960739135742,Infineon,Industrials,IFX.DE
2022-08-09,25.198577880859375,Infineon,Industrials,IFX.DE
2022-08-10,26.100250244140625,Infineon,Industrials,IFX.DE
2022-08-11,26.370267868041992,Infineon,Industrials,IFX.DE
2022-08-12,26.490812301635742,Infineon,Industrials,IFX.DE
2022-08-15,26.490812301635742,Infineon,Industrials,IFX.DE
2022-08-16,26.519742965698242,Infineon,Industrials,IFX.DE
2022-08-17,25.092498779296875,Infineon,Industrials,IFX.DE
2022-08-18,25.786832809448242,Infineon,Industrials,IFX.DE
2022-08-19,25.275724411010742,Infineon,Industrials,IFX.DE
2022-08-22,24.316194534301758,Infineon,Industrials,IFX.DE
2022-08-23,24.398160934448242,Infineon,Industrials,IFX.DE
2022-08-24,24.378875732421875,Infineon,Industrials,IFX.DE
2022-08-25,24.783906936645508,Infineon,Industrials,IFX.DE
2022-08-26,24.075105667114258,Infineon,Industrials,IFX.DE
2022-08-29,23.371126174926758,Infineon,Industrials,IFX.DE
2022-08-30,23.99795913696289,Infineon,Industrials,IFX.DE
2022-08-31,23.433809280395508,Infineon,Industrials,IFX.DE
2022-09-01,22.913057327270508,Infineon,Industrials,IFX.DE
2022-09-02,23.915987014770508,Infineon,Industrials,IFX.DE
2022-09-05,23.322908401489258,Infineon,Industrials,IFX.DE
2022-09-06,23.45792007446289,Infineon,Industrials,IFX.DE
2022-09-07,23.645967483520508,Infineon,Industrials,IFX.DE
2022-09-08,23.834016799926758,Infineon,Industrials,IFX.DE
2022-09-09,24.523530960083008,Infineon,Industrials,IFX.DE
2022-09-12,25.005708694458008,Infineon,Industrials,IFX.DE
2022-09-13,23.752046585083008,Infineon,Industrials,IFX.DE
2022-09-14,23.645967483520508,Infineon,Industrials,IFX.DE
2022-09-15,23.57846450805664,Infineon,Industrials,IFX.DE
2022-09-16,23.26504898071289,Infineon,Industrials,IFX.DE
2022-09-19,23.482027053833008,Infineon,Industrials,IFX.DE
2022-09-20,23.400056838989258,Infineon,Industrials,IFX.DE
2022-09-21,24.012422561645508,Infineon,Industrials,IFX.DE
2022-09-22,22.932344436645508,Infineon,Industrials,IFX.DE
2022-09-23,22.14639663696289,Infineon,Industrials,IFX.DE
2022-09-26,22.175329208374023,Infineon,Industrials,IFX.DE
2022-09-27,22.39230728149414,Infineon,Industrials,IFX.DE
2022-09-28,22.257299423217773,Infineon,Industrials,IFX.DE
2022-09-29,21.50027847290039,Infineon,Industrials,IFX.DE
2022-09-30,21.900487899780273,Infineon,Industrials,IFX.DE
2022-10-03,22.26694107055664,Infineon,Industrials,IFX.DE
2022-10-04,23.834016799926758,Infineon,Industrials,IFX.DE
2022-10-05,24.576570510864258,Infineon,Industrials,IFX.DE
2022-10-06,24.673006057739258,Infineon,Industrials,IFX.DE
2022-10-07,23.771333694458008,Infineon,Industrials,IFX.DE
2022-10-10,23.16861343383789,Infineon,Industrials,IFX.DE
2022-10-11,22.469453811645508,Infineon,Industrials,IFX.DE
2022-10-12,22.604467391967773,Infineon,Industrials,IFX.DE
2022-10-13,23.250581741333008,Infineon,Industrials,IFX.DE
2022-10-14,22.94681167602539,Infineon,Industrials,IFX.DE
2022-10-17,23.55917739868164,Infineon,Industrials,IFX.DE
2022-10-18,23.862947463989258,Infineon,Industrials,IFX.DE
2022-10-19,23.887056350708008,Infineon,Industrials,IFX.DE
2022-10-20,24.431915283203125,Infineon,Industrials,IFX.DE
2022-10-21,24.210115432739258,Infineon,Industrials,IFX.DE
2022-10-24,24.716398239135742,Infineon,Industrials,IFX.DE
2022-10-25,25.338409423828125,Infineon,Industrials,IFX.DE
2022-10-26,25.213043212890625,Infineon,Industrials,IFX.DE
2022-10-27,24.330659866333008,Infineon,Industrials,IFX.DE
2022-10-28,24.296907424926758,Infineon,Industrials,IFX.DE
2022-10-31,23.761690139770508,Infineon,Industrials,IFX.DE
2022-11-01,24.181184768676758,Infineon,Industrials,IFX.DE
2022-11-02,23.867767333984375,Infineon,Industrials,IFX.DE
2022-11-03,23.737581253051758,Infineon,Industrials,IFX.DE
2022-11-04,24.846588134765625,Infineon,Industrials,IFX.DE
2022-11-07,25.386627197265625,Infineon,Industrials,IFX.DE
2022-11-08,27.18032455444336,Infineon,Industrials,IFX.DE
2022-11-09,26.74154281616211,Infineon,Industrials,IFX.DE
2022-11-10,28.626855850219727,Infineon,Industrials,IFX.DE
2022-11-11,28.18807601928711,Infineon,Industrials,IFX.DE
2022-11-14,30.377159118652344,Infineon,Industrials,IFX.DE
2022-11-15,31.225793838500977,Infineon,Industrials,IFX.DE
2022-11-16,30.912378311157227,Infineon,Industrials,IFX.DE
2022-11-17,30.738792419433594,Infineon,Industrials,IFX.DE
2022-11-18,30.950950622558594,Infineon,Industrials,IFX.DE
2022-11-21,30.381982803344727,Infineon,Industrials,IFX.DE
2022-11-22,30.541101455688477,Infineon,Industrials,IFX.DE
2022-11-23,30.555564880371094,Infineon,Industrials,IFX.DE
2022-11-24,30.714685440063477,Infineon,Industrials,IFX.DE
2022-11-25,30.473594665527344,Infineon,Industrials,IFX.DE
2022-11-28,29.547815322875977,Infineon,Industrials,IFX.DE
2022-11-29,29.50924301147461,Infineon,Industrials,IFX.DE
2022-11-30,30.396446228027344,Infineon,Industrials,IFX.DE
2022-12-01,31.172754287719727,Infineon,Industrials,IFX.DE
2022-12-02,30.955772399902344,Infineon,Industrials,IFX.DE
2022-12-05,30.917200088500977,Infineon,Industrials,IFX.DE
2022-12-06,30.18911361694336,Infineon,Industrials,IFX.DE
2022-12-07,29.764795303344727,Infineon,Industrials,IFX.DE
2022-12-08,30.353052139282227,Infineon,Industrials,IFX.DE
2022-12-09,30.16982650756836,Infineon,Industrials,IFX.DE
2022-12-12,30.039634704589844,Infineon,Industrials,IFX.DE
2022-12-13,31.409019470214844,Infineon,Industrials,IFX.DE
2022-12-14,30.666467666625977,Infineon,Industrials,IFX.DE
2022-12-15,29.26333236694336,Infineon,Industrials,IFX.DE
2022-12-16,28.602750778198242,Infineon,Industrials,IFX.DE
2022-12-19,28.366483688354492,Infineon,Industrials,IFX.DE
2022-12-20,28.303800582885742,Infineon,Industrials,IFX.DE
2022-12-21,28.72811508178711,Infineon,Industrials,IFX.DE
2022-12-22,27.86019515991211,Infineon,Industrials,IFX.DE
2022-12-23,27.667325973510742,Infineon,Industrials,IFX.DE
2022-12-27,27.474454879760742,Infineon,Industrials,IFX.DE
2022-12-28,27.064605712890625,Infineon,Industrials,IFX.DE
2022-12-29,27.667325973510742,Infineon,Industrials,IFX.DE
2022-12-30,27.416593551635742,Infineon,Industrials,IFX.DE
2023-01-02,27.676969528198242,Infineon,Industrials,IFX.DE
2023-01-03,28.00967025756836,Infineon,Industrials,IFX.DE
2023-01-04,28.853479385375977,Infineon,Industrials,IFX.DE
2023-01-05,28.67989730834961,Infineon,Industrials,IFX.DE
2023-01-06,29.369409561157227,Infineon,Industrials,IFX.DE
2023-01-09,30.063745498657227,Infineon,Industrials,IFX.DE
2023-01-10,29.721399307250977,Infineon,Industrials,IFX.DE
2023-01-11,29.822654724121094,Infineon,Industrials,IFX.DE
2023-01-12,30.266260147094727,Infineon,Industrials,IFX.DE
2023-01-13,30.661645889282227,Infineon,Industrials,IFX.DE
2023-01-16,30.63271141052246,Infineon,Industrials,IFX.DE
2023-01-17,31.114891052246094,Infineon,Industrials,IFX.DE
2023-01-18,31.29812240600586,Infineon,Industrials,IFX.DE
2023-01-19,30.23250961303711,Infineon,Industrials,IFX.DE
2023-01-20,30.020347595214844,Infineon,Industrials,IFX.DE
2023-01-23,30.815940856933594,Infineon,Industrials,IFX.DE
2023-01-24,30.565210342407227,Infineon,Industrials,IFX.DE
2023-01-25,30.979883193969727,Infineon,Industrials,IFX.DE
2023-01-26,32.450523376464844,Infineon,Industrials,IFX.DE
2023-01-27,33.00502395629883,Infineon,Industrials,IFX.DE
2023-01-30,31.987632751464844,Infineon,Industrials,IFX.DE
2023-01-31,31.741724014282227,Infineon,Industrials,IFX.DE
2023-02-01,32.20943832397461,Infineon,Industrials,IFX.DE
2023-02-02,34.774620056152344,Infineon,Industrials,IFX.DE
2023-02-03,35.33876419067383,Infineon,Industrials,IFX.DE
2023-02-06,34.71193313598633,Infineon,Industrials,IFX.DE
2023-02-07,34.71675491333008,Infineon,Industrials,IFX.DE
2023-02-08,34.24903869628906,Infineon,Industrials,IFX.DE
2023-02-09,35.05427932739258,Infineon,Industrials,IFX.DE
2023-02-10,34.13331985473633,Infineon,Industrials,IFX.DE
2023-02-13,34.51424026489258,Infineon,Industrials,IFX.DE
2023-02-14,34.56245803833008,Infineon,Industrials,IFX.DE
2023-02-15,34.92891311645508,Infineon,Industrials,IFX.DE
2023-02-16,34.80354690551758,Infineon,Industrials,IFX.DE
2023-02-17,34.28300094604492,Infineon,Industrials,IFX.DE
2023-02-20,33.97650909423828,Infineon,Industrials,IFX.DE
2023-02-21,33.587318420410156,Infineon,Industrials,IFX.DE
2023-02-22,33.334346771240234,Infineon,Industrials,IFX.DE
2023-02-23,33.87434768676758,Infineon,Industrials,IFX.DE
2023-02-24,32.687313079833984,Infineon,Industrials,IFX.DE
2023-02-27,32.89650344848633,Infineon,Industrials,IFX.DE
2023-02-28,32.609474182128906,Infineon,Industrials,IFX.DE
2023-03-01,32.867313385009766,Infineon,Industrials,IFX.DE
2023-03-02,32.711639404296875,Infineon,Industrials,IFX.DE
2023-03-03,33.324615478515625,Infineon,Industrials,IFX.DE
2023-03-06,34.01543426513672,Infineon,Industrials,IFX.DE
2023-03-07,33.499752044677734,Infineon,Industrials,IFX.DE
2023-03-08,34.54570770263672,Infineon,Industrials,IFX.DE
2023-03-09,34.88624954223633,Infineon,Industrials,IFX.DE
2023-03-10,34.64787292480469,Infineon,Industrials,IFX.DE
2023-03-13,33.1640739440918,Infineon,Industrials,IFX.DE
2023-03-14,33.97650909423828,Infineon,Industrials,IFX.DE
2023-03-15,32.35163497924805,Infineon,Industrials,IFX.DE
2023-03-16,32.98893356323242,Infineon,Industrials,IFX.DE
2023-03-17,33.538673400878906,Infineon,Industrials,IFX.DE
2023-03-20,33.53380584716797,Infineon,Industrials,IFX.DE
2023-03-21,33.67489242553711,Infineon,Industrials,IFX.DE
2023-03-22,34.12732696533203,Infineon,Industrials,IFX.DE
2023-03-23,34.92030334472656,Infineon,Industrials,IFX.DE
2023-03-24,33.232181549072266,Infineon,Industrials,IFX.DE
2023-03-27,33.713809967041016,Infineon,Industrials,IFX.DE
2023-03-28,32.65812301635742,Infineon,Industrials,IFX.DE
2023-03-29,34.91057586669922,Infineon,Industrials,IFX.DE
2023-03-30,36.8176155090332,Infineon,Industrials,IFX.DE
2023-03-31,36.66194152832031,Infineon,Industrials,IFX.DE
2023-04-03,35.87382507324219,Infineon,Industrials,IFX.DE
2023-04-04,35.50896072387695,Infineon,Industrials,IFX.DE
2023-04-05,34.53110885620117,Infineon,Industrials,IFX.DE
2023-04-06,34.34137725830078,Infineon,Industrials,IFX.DE
2023-04-11,34.37057113647461,Infineon,Industrials,IFX.DE
2023-04-12,34.599220275878906,Infineon,Industrials,IFX.DE
2023-04-13,35.28517150878906,Infineon,Industrials,IFX.DE
2023-04-14,35.124629974365234,Infineon,Industrials,IFX.DE
2023-04-17,35.26084899902344,Infineon,Industrials,IFX.DE
2023-04-18,35.713287353515625,Infineon,Industrials,IFX.DE
2023-04-19,34.80354690551758,Infineon,Industrials,IFX.DE
2023-04-20,33.83543014526367,Infineon,Industrials,IFX.DE
2023-04-21,33.704078674316406,Infineon,Industrials,IFX.DE
2023-04-24,33.19326400756836,Infineon,Industrials,IFX.DE
2023-04-25,32.92082977294922,Infineon,Industrials,IFX.DE
2023-04-26,32.9986686706543,Infineon,Industrials,IFX.DE
2023-04-27,31.52460289001465,Infineon,Industrials,IFX.DE
2023-04-28,32.015953063964844,Infineon,Industrials,IFX.DE
2023-05-02,32.62406539916992,Infineon,Industrials,IFX.DE
2023-05-03,32.453800201416016,Infineon,Industrials,IFX.DE
2023-05-04,31.865142822265625,Infineon,Industrials,IFX.DE
2023-05-05,32.28839111328125,Infineon,Industrials,IFX.DE
2023-05-08,32.30298614501953,Infineon,Industrials,IFX.DE
2023-05-09,32.054874420166016,Infineon,Industrials,IFX.DE
2023-05-10,32.497581481933594,Infineon,Industrials,IFX.DE
2023-05-11,32.278656005859375,Infineon,Industrials,IFX.DE
2023-05-12,32.857582092285156,Infineon,Industrials,IFX.DE
2023-05-15,32.54136276245117,Infineon,Industrials,IFX.DE
2023-05-16,33.27596664428711,Infineon,Industrials,IFX.DE
2023-05-17,33.475425720214844,Infineon,Industrials,IFX.DE
2023-05-18,34.798683166503906,Infineon,Industrials,IFX.DE
2023-05-19,34.98355484008789,Infineon,Industrials,IFX.DE
2023-05-22,34.98355484008789,Infineon,Industrials,IFX.DE
2023-05-23,34.691654205322266,Infineon,Industrials,IFX.DE
2023-05-24,32.81380081176758,Infineon,Industrials,IFX.DE
2023-05-25,32.20082092285156,Infineon,Industrials,IFX.DE
2023-05-26,33.61164093017578,Infineon,Industrials,IFX.DE
2023-05-29,33.6943473815918,Infineon,Industrials,IFX.DE
2023-05-30,34.146785736083984,Infineon,Industrials,IFX.DE
2023-05-31,33.79164505004883,Infineon,Industrials,IFX.DE
2023-06-01,34.594356536865234,Infineon,Industrials,IFX.DE
2023-06-02,34.83760070800781,Infineon,Industrials,IFX.DE
2023-06-05,34.41921615600586,Infineon,Industrials,IFX.DE
2023-06-06,34.550567626953125,Infineon,Industrials,IFX.DE
2023-06-07,35.60139083862305,Infineon,Industrials,IFX.DE
2023-06-08,35.65977478027344,Infineon,Industrials,IFX.DE
2023-06-09,35.83491134643555,Infineon,Industrials,IFX.DE
2023-06-12,36.80302429199219,Infineon,Industrials,IFX.DE
2023-06-13,37.34789276123047,Infineon,Industrials,IFX.DE
2023-06-14,37.81005859375,Infineon,Industrials,IFX.DE
2023-06-15,37.7078971862793,Infineon,Industrials,IFX.DE
2023-06-16,37.03654098510742,Infineon,Industrials,IFX.DE
2023-06-19,37.06086349487305,Infineon,Industrials,IFX.DE
2023-06-20,36.340858459472656,Infineon,Industrials,IFX.DE
2023-06-21,35.971126556396484,Infineon,Industrials,IFX.DE
2023-06-22,36.13166809082031,Infineon,Industrials,IFX.DE
2023-06-23,34.74030685424805,Infineon,Industrials,IFX.DE
2023-06-26,34.89598083496094,Infineon,Industrials,IFX.DE
2023-06-27,34.516517639160156,Infineon,Industrials,IFX.DE
2023-06-28,35.09543991088867,Infineon,Industrials,IFX.DE
2023-06-29,35.64517593383789,Infineon,Industrials,IFX.DE
2023-06-30,36.764102935791016,Infineon,Industrials,IFX.DE
2023-07-03,36.16571807861328,Infineon,Industrials,IFX.DE
2023-07-04,36.394371032714844,Infineon,Industrials,IFX.DE
2023-07-05,35.68409729003906,Infineon,Industrials,IFX.DE
2023-07-06,34.21976089477539,Infineon,Industrials,IFX.DE
2023-07-07,34.77922439575195,Infineon,Industrials,IFX.DE
2023-07-10,35.299766540527344,Infineon,Industrials,IFX.DE
2023-07-11,35.465171813964844,Infineon,Industrials,IFX.DE
2023-07-12,36.584102630615234,Infineon,Industrials,IFX.DE
